-0.22202232668782385  ,0.796511576842698
-0.13006465483921925  ,0.5738081522258588
-0.005092096814258262 ,0.43250815661738684
0.01927328496674452   ,0.432492657106913
0.07644741602240268   ,0.48207429948670777
0.14142176743840862   ,0.4820329674587778
0.27924489991538026   ,0.443777592357708
0.4252722810800331    ,0.41823956560038644
0.5590592530217093    ,0.3838035282052342
0.7174507255503593    ,0.38624728435660227
0.8797216945690134    ,0.36069892459229835
0.993369091214547     ,0.3517208331503531
